structural_feature,transcriptomic_feature,base_r2,interaction_r2,r2_improvement,f_statistic,p_value,p_adjusted,significant_fdr
pharmacophore_radius,ERRFI1 (54206),0.9823327507733915,0.9832819499111061,0.0009491991377145181,1312.682038112706,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_radius,SNX21 (90203),0.9823327507733915,0.9840850770058609,0.0017523262324693478,2545.6474096425814,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_radius,PHLDB1 (23187),0.9823327507733915,0.9834316544411964,0.0010989036678048514,1533.4453708414255,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_radius,NCKAP1 (10787),0.9823327507733915,0.9833819889568814,0.0010492381834898978,1459.7647539974464,1.1102230246251565e-16,1.1937881985216736e-16,True
ligand_surface_area,CUEDC1 (404093),0.9823327507733915,0.9830035715014056,0.0006708207280140543,912.5078973483575,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_radius,IKZF1 (10320),0.9823327507733915,0.9824117083646259,7.895759123432988e-05,103.79060952494426,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_radius,PARVA (55742),0.9823327507733915,0.983526560763104,0.0011938099897124133,1675.4781175463909,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_radius,CNN3 (1266),0.9823327507733915,0.9826091775154342,0.00027642674204264583,367.49189301989577,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_radius,CD151 (977),0.9823327507733915,0.9832034980215129,0.0008707472481213063,1198.563629638432,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_radius,FAM114A1 (92689),0.9823327507733915,0.9835062841056483,0.001173533332256782,1644.9956344324137,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_radius,PTTG1IP (754),0.9823327507733915,0.983362867902942,0.0010301171295504785,1431.5152332906473,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_radius,GNA11 (2767),0.9823327507733915,0.9831245702690463,0.0007918194956547664,1084.8237367228296,1.1102230246251565e-16,1.1937881985216736e-16,True
max_negative_charge,TEAD1 (7003),0.9823327507733915,0.9828531656151601,0.0005204148417685683,701.7033506969392,1.1102230246251565e-16,1.1937881985216736e-16,True
max_negative_charge,CUEDC1 (404093),0.9823327507733915,0.9840808217706931,0.0017480709973015651,2538.7869194909863,1.1102230246251565e-16,1.1937881985216736e-16,True
ligand_surface_area,TEAD1 (7003),0.9823327507733915,0.9830759528361657,0.0007432020627741176,1015.290936322611,1.1102230246251565e-16,1.1937881985216736e-16,True
max_negative_charge,RAPH1 (65059),0.9823327507733915,0.9844179451232378,0.00208519434984622,3093.9239881858775,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hydrophobic_pharmacophore,GNA11 (2767),0.9823327507733915,0.984715685918953,0.0023829351455614267,3604.5752706493276,1.1102230246251565e-16,1.1937881985216736e-16,True
max_negative_charge,PTPN7 (5778),0.9823327507733915,0.9827491300545041,0.0004163792811125999,558.0407834351696,1.1102230246251565e-16,1.1937881985216736e-16,True
max_negative_charge,ARHGAP29 (9411),0.9823327507733915,0.9837674969649187,0.0014347461915271698,2043.513059964868,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hydrophobic_pharmacophore,PTTG1IP (754),0.9823327507733915,0.9842841035961127,0.0019513528227211863,2870.677949375718,1.1102230246251565e-16,1.1937881985216736e-16,True
max_negative_charge,ERRFI1 (54206),0.9823327507733915,0.9827229880313278,0.00039023725793629893,522.213298216437,1.1102230246251565e-16,1.1937881985216736e-16,True
max_negative_charge,SNX21 (90203),0.9823327507733915,0.983127538722995,0.0007947879496034149,1089.0822087631434,1.1102230246251565e-16,1.1937881985216736e-16,True
max_negative_charge,PHLDB1 (23187),0.9823327507733915,0.983200882417666,0.0008681316442744613,1194.777256439437,1.1102230246251565e-16,1.1937881985216736e-16,True
max_negative_charge,NCKAP1 (10787),0.9823327507733915,0.9834859133309176,0.0011531625575260662,1614.447039321751,1.1102230246251565e-16,1.1937881985216736e-16,True
max_negative_charge,WAS (7454),0.9823327507733915,0.9828722494657901,0.0005394986923985545,728.2456469307702,1.1102230246251565e-16,1.1937881985216736e-16,True
max_negative_charge,IKZF1 (10320),0.9823327507733915,0.9832026691041335,0.0008699183307419034,1197.3635532595665,1.1102230246251565e-16,1.1937881985216736e-16,True
max_negative_charge,PARVA (55742),0.9823327507733915,0.9835250416595889,0.0011922908861973225,1673.1918053635752,1.1102230246251565e-16,1.1937881985216736e-16,True
max_negative_charge,CNN3 (1266),0.9823327507733915,0.982995621895201,0.0006628711218094052,901.2726158981039,1.1102230246251565e-16,1.1937881985216736e-16,True
max_negative_charge,CD151 (977),0.9823327507733915,0.9835687771546893,0.0012360263812977168,1739.1846124075335,1.1102230246251565e-16,1.1937881985216736e-16,True
max_negative_charge,FAM114A1 (92689),0.9823327507733915,0.9832781255754375,0.0009453748020459285,1307.0942209203793,1.1102230246251565e-16,1.1937881985216736e-16,True
max_negative_charge,PTTG1IP (754),0.9823327507733915,0.9835463776441905,0.0012136268707989561,1705.3419998401375,1.1102230246251565e-16,1.1937881985216736e-16,True
max_negative_charge,GNA11 (2767),0.9823327507733915,0.9831305368342409,0.0007977860608493481,1093.3847476707972,1.1102230246251565e-16,1.1937881985216736e-16,True
ligand_sasa,TEAD1 (7003),0.9823327507733915,0.9828021306598447,0.0004693798864531251,631.0120608636013,1.1102230246251565e-16,1.1937881985216736e-16,True
ligand_sasa,CUEDC1 (404093),0.9823327507733915,0.9849613364965504,0.002628585723158827,4041.1105618189126,1.1102230246251565e-16,1.1937881985216736e-16,True
ligand_sasa,BCAR1 (9564),0.9823327507733915,0.9836320599481643,0.0012993091747727226,1835.296807393605,1.1102230246251565e-16,1.1937881985216736e-16,True
ligand_sasa,RAPH1 (65059),0.9823327507733915,0.9846145572486191,0.002281806475227577,3428.9143679356775,1.1102230246251565e-16,1.1937881985216736e-16,True
ligand_sasa,TJP1 (7082),0.9823327507733915,0.9839778591110206,0.0016451083376290976,2373.896536644869,1.1102230246251565e-16,1.1937881985216736e-16,True
ligand_sasa,PTPN7 (5778),0.9823327507733915,0.9839034823599153,0.0015707315865237659,2256.0975667180924,1.1102230246251565e-16,1.1937881985216736e-16,True
ligand_sasa,ARHGAP29 (9411),0.9823327507733915,0.9842550420636935,0.0019222912903019695,2822.7051994402636,1.1102230246251565e-16,1.1937881985216736e-16,True
ligand_sasa,WFS1 (7466),0.9823327507733915,0.9842161766194313,0.0018834258460397324,2758.824938071993,1.1102230246251565e-16,1.1937881985216736e-16,True
ligand_sasa,ERRFI1 (54206),0.9823327507733915,0.9835990458581446,0.0012662950847530663,1785.0633631598382,1.1102230246251565e-16,1.1937881985216736e-16,True
ligand_sasa,SNX21 (90203),0.9823327507733915,0.9835897622438066,0.0012570114704150148,1770.9740485037041,1.1102230246251565e-16,1.1937881985216736e-16,True
ligand_sasa,PHLDB1 (23187),0.9823327507733915,0.98472461058395,0.00239185981055845,3620.1891365209613,1.1102230246251565e-16,1.1937881985216736e-16,True
ligand_sasa,NCKAP1 (10787),0.9823327507733915,0.9829356430022119,0.0006028922288203731,816.8411111026146,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hydrophobic_pharmacophore,FAM114A1 (92689),0.9823327507733915,0.9843523330213896,0.0020195822479980308,2984.0066022327715,1.1102230246251565e-16,1.1937881985216736e-16,True
ligand_sasa,IKZF1 (10320),0.9823327507733915,0.9830462463506798,0.0007134955772882812,973.0009110735634,1.1102230246251565e-16,1.1937881985216736e-16,True
ligand_sasa,PARVA (55742),0.9823327507733915,0.9842535587270294,0.0019208079536378042,2820.261360535777,1.1102230246251565e-16,1.1937881985216736e-16,True
ligand_sasa,CNN3 (1266),0.9823327507733915,0.9851353381668543,0.00280258739346273,4359.051101476985,1.1102230246251565e-16,1.1937881985216736e-16,True
ligand_sasa,CD151 (977),0.9823327507733915,0.9825042749092746,0.00017152413588306104,226.6632563698409,1.1102230246251565e-16,1.1937881985216736e-16,True
ligand_sasa,FAM114A1 (92689),0.9823327507733915,0.98394212592178,0.0016093751483884366,2317.165600470561,1.1102230246251565e-16,1.1937881985216736e-16,True
ligand_sasa,PTTG1IP (754),0.9823327507733915,0.9842156928803771,0.0018829421069855856,2758.031833997031,1.1102230246251565e-16,1.1937881985216736e-16,True
ligand_sasa,GNA11 (2767),0.9823327507733915,0.9844972033551058,0.0021644525817142712,3227.9429857396053,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hba_pharmacophore,TEAD1 (7003),0.9823327507733915,0.9828011577468085,0.00046840697341699045,629.668501284831,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hba_pharmacophore,CUEDC1 (404093),0.9823327507733915,0.9824287428699056,9.59920965140082e-05,126.30497948847346,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hba_pharmacophore,BCAR1 (9564),0.9823327507733915,0.9832149771124202,0.00088222633902868,1215.1948254676208,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hba_pharmacophore,RAPH1 (65059),0.9823327507733915,0.9836910530243853,0.0013583022509937592,1925.56564748975,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hba_pharmacophore,TJP1 (7082),0.9823327507733915,0.9833976672591408,0.0010649164857492455,1482.9764910041204,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hba_pharmacophore,PTPN7 (5778),0.9823327507733915,0.9831805415454614,0.0008477907720698674,1165.3718045223618,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hba_pharmacophore,ARHGAP29 (9411),0.9823327507733915,0.9843094922864243,0.0019767415130327315,2912.7332662264603,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hba_pharmacophore,WFS1 (7466),0.9823327507733915,0.9837718178027254,0.0014390670293338292,2050.2129760279154,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hba_pharmacophore,ERRFI1 (54206),0.9823327507733915,0.9835913933357598,0.001258642562368295,1773.4483272959128,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hba_pharmacophore,SNX21 (90203),0.9823327507733915,0.9838045299032689,0.001471779129877393,2101.0525337965487,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hba_pharmacophore,PHLDB1 (23187),0.9823327507733915,0.9837429600526129,0.0014102092792213083,2005.5335190854846,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hba_pharmacophore,NCKAP1 (10787),0.9823327507733915,0.9827243878302849,0.00039163705689337913,524.1289666856565,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hba_pharmacophore,WAS (7454),0.9823327507733915,0.9837932871062075,0.0014605363328159537,2083.5563779029144,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hba_pharmacophore,IKZF1 (10320),0.9823327507733915,0.9836993560894121,0.0013666053160205083,1938.323116540858,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hba_pharmacophore,PARVA (55742),0.9823327507733915,0.9835451285331028,0.0012123777597112806,1703.4574752475803,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hba_pharmacophore,CNN3 (1266),0.9823327507733915,0.9847206518514032,0.0023879010780116783,3613.2610100058882,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hba_pharmacophore,CD151 (977),0.9823327507733915,0.9840441706229477,0.0017114198495561395,2479.847708740397,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hba_pharmacophore,FAM114A1 (92689),0.9823327507733915,0.9831275583170276,0.0007948075436360336,1089.1103228651232,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hba_pharmacophore,PTTG1IP (754),0.9823327507733915,0.9843041187741777,0.0019713680007861223,2903.8209146989593,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hba_pharmacophore,GNA11 (2767),0.9823327507733915,0.9836569468139972,0.0013241960406056297,1873.2982209849638,1.1102230246251565e-16,1.1937881985216736e-16,True
num_polar_atoms,TEAD1 (7003),0.9823327507733915,0.9827628651524635,0.00043011437907192196,576.9082003534738,1.1102230246251565e-16,1.1937881985216736e-16,True
num_polar_atoms,CUEDC1 (404093),0.9823327507733915,0.9832119085866151,0.0008791578132235633,1210.7468407947429,1.1102230246251565e-16,1.1937881985216736e-16,True
num_polar_atoms,BCAR1 (9564),0.9823327507733915,0.9834345691859993,0.0011018184126077024,1537.7832297581765,1.1102230246251565e-16,1.1937881985216736e-16,True
num_polar_atoms,RAPH1 (65059),0.9823327507733915,0.9837772129073762,0.0014444621339846364,2058.5836667307003,1.1102230246251565e-16,1.1937881985216736e-16,True
num_polar_atoms,TJP1 (7082),0.9823327507733915,0.9829111717213028,0.0005784209479112734,782.5634442344912,1.1102230246251565e-16,1.1937881985216736e-16,True
num_polar_atoms,PTPN7 (5778),0.9823327507733915,0.9830178869620735,0.000685136188681934,932.7666496477634,1.1102230246251565e-16,1.1937881985216736e-16,True
num_polar_atoms,ARHGAP29 (9411),0.9823327507733915,0.983494584601545,0.0011618338281534912,1627.441506829439,1.1102230246251565e-16,1.1937881985216736e-16,True
num_polar_atoms,WFS1 (7466),0.9823327507733915,0.9834560785800734,0.0011233278066818952,1569.8417703557311,1.1102230246251565e-16,1.1937881985216736e-16,True
num_polar_atoms,ERRFI1 (54206),0.9823327507733915,0.9836180478962743,0.0012852971228827226,1813.9516763871893,1.1102230246251565e-16,1.1937881985216736e-16,True
num_polar_atoms,SNX21 (90203),0.9823327507733915,0.9833739569382607,0.001041206164869135,1447.8903033259921,1.1102230246251565e-16,1.1937881985216736e-16,True
num_polar_atoms,PHLDB1 (23187),0.9823327507733915,0.9833483127225182,0.0010155619491266643,1410.05484144299,1.1102230246251565e-16,1.1937881985216736e-16,True
num_polar_atoms,NCKAP1 (10787),0.9823327507733915,0.9847018289895085,0.002369078216116982,3580.368419143635,1.1102230246251565e-16,1.1937881985216736e-16,True
num_polar_atoms,WAS (7454),0.9823327507733915,0.982390212099963,5.746132657147296e-05,75.44133284694018,1.1102230246251565e-16,1.1937881985216736e-16,True
num_polar_atoms,IKZF1 (10320),0.9823327507733915,0.9837440716654146,0.0014113208920230047,2007.2516531798835,1.1102230246251565e-16,1.1937881985216736e-16,True
num_polar_atoms,PARVA (55742),0.9823327507733915,0.9831486418459383,0.0008158910725467594,1119.3994825119237,1.1102230246251565e-16,1.1937881985216736e-16,True
num_polar_atoms,CNN3 (1266),0.9823327507733915,0.9839979716892522,0.0016652209158606324,2405.939223894409,1.1102230246251565e-16,1.1937881985216736e-16,True
num_polar_atoms,CD151 (977),0.9823327507733915,0.9835272993530381,0.001194548579646515,1676.5898775997136,1.1102230246251565e-16,1.1937881985216736e-16,True
num_polar_atoms,FAM114A1 (92689),0.9823327507733915,0.98404465166507,0.0017119008916784972,2480.6195254890904,1.1102230246251565e-16,1.1937881985216736e-16,True
num_polar_atoms,PTTG1IP (754),0.9823327507733915,0.9830730966547827,0.0007403458813911579,1011.2184389945855,1.1102230246251565e-16,1.1937881985216736e-16,True
num_polar_atoms,GNA11 (2767),0.9823327507733915,0.9838135259445979,0.0014807751712063721,2115.069770050713,1.1102230246251565e-16,1.1937881985216736e-16,True
num_nonpolar_atoms,TEAD1 (7003),0.9823327507733915,0.9830971641628848,0.0007644133894932903,1045.5782529862556,1.1102230246251565e-16,1.1937881985216736e-16,True
num_nonpolar_atoms,CUEDC1 (404093),0.9823327507733915,0.9840389545671412,0.0017062037937496388,2471.4817007087136,1.1102230246251565e-16,1.1937881985216736e-16,True
num_nonpolar_atoms,BCAR1 (9564),0.9823327507733915,0.9846794244147558,0.0023466736413642053,3541.3222098910546,1.1102230246251565e-16,1.1937881985216736e-16,True
num_nonpolar_atoms,RAPH1 (65059),0.9823327507733915,0.9837695541169442,0.0014368033435526728,2046.7024468882535,1.1102230246251565e-16,1.1937881985216736e-16,True
num_nonpolar_atoms,TJP1 (7082),0.9823327507733915,0.9835908664854257,0.001258115712034158,1772.6490698850569,1.1102230246251565e-16,1.1937881985216736e-16,True
num_nonpolar_atoms,PTPN7 (5778),0.9823327507733915,0.9831599919742257,0.0008272412008341057,1135.7367843298955,1.1102230246251565e-16,1.1937881985216736e-16,True
num_nonpolar_atoms,ARHGAP29 (9411),0.9823327507733915,0.983604602970704,0.0012718521973124064,1793.5047714501152,1.1102230246251565e-16,1.1937881985216736e-16,True
num_nonpolar_atoms,WFS1 (7466),0.9823327507733915,0.9841479535281118,0.0018152027547202465,2647.4491961372005,1.1102230246251565e-16,1.1937881985216736e-16,True
num_nonpolar_atoms,ERRFI1 (54206),0.9823327507733915,0.9828773915345785,0.0005446407611869875,735.4074832740122,1.1102230246251565e-16,1.1937881985216736e-16,True
num_nonpolar_atoms,SNX21 (90203),0.9823327507733915,0.9837914863586588,0.0014587355852672124,2080.756291271191,1.1102230246251565e-16,1.1937881985216736e-16,True
num_nonpolar_atoms,PHLDB1 (23187),0.9823327507733915,0.9838216135259559,0.0014888627525643239,2127.684790724526,1.1102230246251565e-16,1.1937881985216736e-16,True
num_nonpolar_atoms,NCKAP1 (10787),0.9823327507733915,0.9833766291128023,0.0010438783394107753,1451.8395439137128,1.1102230246251565e-16,1.1937881985216736e-16,True
num_nonpolar_atoms,WAS (7454),0.9823327507733915,0.983280222640085,0.0009474718666934168,1310.1579695952419,1.1102230246251565e-16,1.1937881985216736e-16,True
num_nonpolar_atoms,IKZF1 (10320),0.9823327507733915,0.9831211132482669,0.0007883624748753482,1079.8662664908525,1.1102230246251565e-16,1.1937881985216736e-16,True
num_nonpolar_atoms,PARVA (55742),0.9823327507733915,0.9831032127258678,0.0007704619524762091,1054.2288336978493,1.1102230246251565e-16,1.1937881985216736e-16,True
num_nonpolar_atoms,CNN3 (1266),0.9823327507733915,0.9835612255534557,0.0012284747800641593,1727.764865163266,1.1102230246251565e-16,1.1937881985216736e-16,True
num_nonpolar_atoms,CD151 (977),0.9823327507733915,0.9839911005172177,0.0016583497438261707,2394.98324781766,1.1102230246251565e-16,1.1937881985216736e-16,True
num_nonpolar_atoms,FAM114A1 (92689),0.9823327507733915,0.9834451157505973,0.001112364977205793,1553.4918810395518,1.1102230246251565e-16,1.1937881985216736e-16,True
num_nonpolar_atoms,PTTG1IP (754),0.9823327507733915,0.9836740441655158,0.0013412933921242987,1899.4724437763518,1.1102230246251565e-16,1.1937881985216736e-16,True
num_nonpolar_atoms,GNA11 (2767),0.9823327507733915,0.9832997815528666,0.0009670307794750199,1338.7700102390086,1.1102230246251565e-16,1.1937881985216736e-16,True
total_charge,TEAD1 (7003),0.9823327507733915,0.9840106873197738,0.0016779365463822637,2426.2389339807855,1.1102230246251565e-16,1.1937881985216736e-16,True
total_charge,CUEDC1 (404093),0.9823327507733915,0.9832113046154088,0.0008785538420172934,1209.8715452351817,1.1102230246251565e-16,1.1937881985216736e-16,True
total_charge,BCAR1 (9564),0.9823327507733915,0.9843244023355526,0.0019916515621610786,2937.4946399395876,1.1102230246251565e-16,1.1937881985216736e-16,True
total_charge,RAPH1 (65059),0.9823327507733915,0.9840398670043312,0.0017071162309396648,2472.94475992365,1.1102230246251565e-16,1.1937881985216736e-16,True
total_charge,TJP1 (7082),0.9823327507733915,0.9845070550928383,0.0021743043194467626,3244.697258451609,1.1102230246251565e-16,1.1937881985216736e-16,True
total_charge,PTPN7 (5778),0.9823327507733915,0.9830231776975297,0.0006904269241381211,940.2625651414689,1.1102230246251565e-16,1.1937881985216736e-16,True
total_charge,ARHGAP29 (9411),0.9823327507733915,0.983524291773923,0.0011915410005314264,1672.063352559404,1.1102230246251565e-16,1.1937881985216736e-16,True
total_charge,WFS1 (7466),0.9823327507733915,0.9844184877594109,0.0020857369860193264,3094.8369049281227,1.1102230246251565e-16,1.1937881985216736e-16,True
total_charge,ERRFI1 (54206),0.9823327507733915,0.9827534046313685,0.0004206538579769603,563.9093971042747,1.1102230246251565e-16,1.1937881985216736e-16,True
total_charge,SNX21 (90203),0.9823327507733915,0.9829935644188172,0.0006608136454256952,898.3664689352116,1.1102230246251565e-16,1.1937881985216736e-16,True
total_charge,PHLDB1 (23187),0.9823327507733915,0.9843975325420102,0.0020647817686186842,3059.628524718936,1.1102230246251565e-16,1.1937881985216736e-16,True
total_charge,NCKAP1 (10787),0.9823327507733915,0.9840923279680304,0.0017595771946388172,2557.346207433195,1.1102230246251565e-16,1.1937881985216736e-16,True
total_charge,WAS (7454),0.9823327507733915,0.9831158246347802,0.0007830738613886501,1072.2861664064014,1.1102230246251565e-16,1.1937881985216736e-16,True
total_charge,IKZF1 (10320),0.9823327507733915,0.9831745305955816,0.0008417798221900252,1156.6957819269865,1.1102230246251565e-16,1.1937881985216736e-16,True
total_charge,PARVA (55742),0.9823327507733915,0.9839554813167221,0.0016227305433305084,2338.3393981710315,1.1102230246251565e-16,1.1937881985216736e-16,True
total_charge,CNN3 (1266),0.9823327507733915,0.9837109990855183,0.0013782483121267397,1956.234218640143,1.1102230246251565e-16,1.1937881985216736e-16,True
total_charge,CD151 (977),0.9823327507733915,0.9841145033035691,0.0017817525301775383,2593.1904607653187,1.1102230246251565e-16,1.1937881985216736e-16,True
total_charge,FAM114A1 (92689),0.9823327507733915,0.9837426727111634,0.0014099219377718963,2005.0894358058536,1.1102230246251565e-16,1.1937881985216736e-16,True
total_charge,PTTG1IP (754),0.9823327507733915,0.9842287590411202,0.0018960082677286216,2779.4712707881617,1.1102230246251565e-16,1.1937881985216736e-16,True
total_charge,GNA11 (2767),0.9823327507733915,0.9841720597712328,0.001839308997841238,2686.6934936233242,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_span,TEAD1 (7003),0.9823327507733915,0.9825935631931701,0.0002608124197785999,346.42260286807,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_span,CUEDC1 (404093),0.9823327507733915,0.9825829605643126,0.0002502097909210521,332.137409888427,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_span,BCAR1 (9564),0.9823327507733915,0.9827258700529881,0.00039311927959650994,526.1577730484951,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_span,RAPH1 (65059),0.9823327507733915,0.982833614074259,0.0005008633008674046,674.57178034716,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_span,TJP1 (7082),0.9823327507733915,0.9825072820701383,0.00017453129674671608,230.67676486653815,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_span,PTPN7 (5778),0.9823327507733915,0.982609018869012,0.0002762680956204244,367.2776321608755,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_span,ARHGAP29 (9411),0.9823327507733915,0.9826091188696134,0.0002763680962218906,367.4126881061259,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_span,WFS1 (7466),0.9823327507733915,0.9829398229016568,0.0006070721282652736,822.7058561341637,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_span,ERRFI1 (54206),0.9823327507733915,0.9833152119512553,0.0009824611778637138,1361.3899299078757,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_span,SNX21 (90203),0.9823327507733915,0.9830512241825141,0.0007184734091225664,980.076991860177,1.1102230246251565e-16,1.1937881985216736e-16,True
logp,CNN3 (1266),0.9823327507733915,0.9842335904403273,0.0019008396669357719,2787.4078072895036,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hydrophobic_pharmacophore,CNN3 (1266),0.9823327507733915,0.9844094120783223,0.0020766613049307825,3079.576576021264,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_span,WAS (7454),0.9823327507733915,0.9830366729682667,0.0007039221948751395,959.4038430708767,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_span,IKZF1 (10320),0.9823327507733915,0.9827338197945943,0.0004010690212027379,537.0450012622562,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_span,PARVA (55742),0.9823327507733915,0.9824984725322321,0.0001657217588405535,218.9230095172829,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_span,CNN3 (1266),0.9823327507733915,0.9828408602823032,0.0005081095089116694,684.6200939736864,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_span,CD151 (977),0.9823327507733915,0.9827306904795995,0.0003979397062079393,532.7581856505122,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hydrophobic_pharmacophore,PARVA (55742),0.9823327507733915,0.9844998426296099,0.0021670918562183283,3232.4293565868907,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_span,PTTG1IP (754),0.9823327507733915,0.9833281703729101,0.0009954195995185433,1380.4184457039844,1.1102230246251565e-16,1.1937881985216736e-16,True
pharmacophore_span,GNA11 (2767),0.9823327507733915,0.9832983128696287,0.0009655620962371048,1336.6191984524394,1.1102230246251565e-16,1.1937881985216736e-16,True
spatial_distribution_y,TEAD1 (7003),0.9823327507733915,0.9829177604704453,0.0005850096970537733,791.7828439580414,1.1102230246251565e-16,1.1937881985216736e-16,True
spatial_distribution_y,CUEDC1 (404093),0.9823327507733915,0.9832930419055431,0.0009602911321515695,1328.9032539507673,1.1102230246251565e-16,1.1937881985216736e-16,True
spatial_distribution_y,BCAR1 (9564),0.9823327507733915,0.9832978038411718,0.0009650530677802749,1335.8738404761823,1.1102230246251565e-16,1.1937881985216736e-16,True
spatial_distribution_y,RAPH1 (65059),0.9823327507733915,0.9835126416596425,0.0011798908862509228,1654.5450597351462,1.1102230246251565e-16,1.1937881985216736e-16,True
spatial_distribution_y,TJP1 (7082),0.9823327507733915,0.9834730752669302,0.0011403244935386248,1595.2333974062324,1.1102230246251565e-16,1.1937881985216736e-16,True
spatial_distribution_y,PTPN7 (5778),0.9823327507733915,0.9827070857040815,0.0003743349306899457,500.4722425295553,1.1102230246251565e-16,1.1937881985216736e-16,True
spatial_distribution_y,ARHGAP29 (9411),0.9823327507733915,0.9828462809133749,0.0005135301399833425,692.14243141425,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hydrophobic_pharmacophore,IKZF1 (10320),0.9823327507733915,0.984062819456455,0.0017300686830634682,2509.803276880578,1.1102230246251565e-16,1.1937881985216736e-16,True
spatial_distribution_y,ERRFI1 (54206),0.9823327507733915,0.983052374994117,0.0007196242207254677,981.7134835940717,1.1102230246251565e-16,1.1937881985216736e-16,True
spatial_distribution_y,SNX21 (90203),0.9823327507733915,0.9829297921012178,0.000597041327826231,808.6366364832141,1.1102230246251565e-16,1.1937881985216736e-16,True
spatial_distribution_y,PHLDB1 (23187),0.9823327507733915,0.9831627777708314,0.0008300269974398367,1139.750008618615,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hydrophobic_pharmacophore,WAS (7454),0.9823327507733915,0.9847479155571806,0.0024151647837890033,3661.0477741938394,1.1102230246251565e-16,1.1937881985216736e-16,True
spatial_distribution_y,WAS (7454),0.9823327507733915,0.9833688526699098,0.00103610189651826,1440.3501677939935,1.1102230246251565e-16,1.1937881985216736e-16,True
spatial_distribution_y,IKZF1 (10320),0.9823327507733915,0.983252894145251,0.0009201433718594165,1270.2920099687074,1.1102230246251565e-16,1.1937881985216736e-16,True
spatial_distribution_y,PARVA (55742),0.9823327507733915,0.9824732848711912,0.00014053409779968273,185.38261832005935,1.1102230246251565e-16,1.1937881985216736e-16,True
spatial_distribution_y,CNN3 (1266),0.9823327507733915,0.9824201684340496,8.741766065800682e-05,114.96676215760367,1.1102230246251565e-16,1.1937881985216736e-16,True
spatial_distribution_y,CD151 (977),0.9823327507733915,0.9833347301610867,0.0010019793876951955,1390.0623072672984,1.1102230246251565e-16,1.1937881985216736e-16,True
spatial_distribution_y,FAM114A1 (92689),0.9823327507733915,0.9827120244930074,0.0003792737196158802,507.2200845016485,1.1102230246251565e-16,1.1937881985216736e-16,True
spatial_distribution_y,PTTG1IP (754),0.9823327507733915,0.9833927295251655,0.0010599787517739934,1475.6614446756148,1.1102230246251565e-16,1.1937881985216736e-16,True
