structural_feature,transcriptomic_feature,base_r2,interaction_r2,r2_improvement,f_statistic,p_value,p_adjusted,significant_fdr
pharmacophore_triangular_area,DAPP1 (27071),0.9620453941232907,0.9657778204428996,0.003732426319608906,602.1453331509117,1.1102230246251565e-16,1.1445598192011924e-16,True
pharmacophore_triangular_area,CALU (813),0.9620453941232907,0.9652009623732029,0.003155568249912144,500.64293428474235,1.1102230246251565e-16,1.1445598192011924e-16,True
pharmacophore_triangular_area,DYNLRB1 (83658),0.9620453941232907,0.9662770492401509,0.004231655116860189,692.7913297552055,1.1102230246251565e-16,1.1445598192011924e-16,True
pharmacophore_triangular_area,SMPD1 (6609),0.9620453941232907,0.9661142432120056,0.004068849088714854,662.9368191284868,1.1102230246251565e-16,1.1445598192011924e-16,True
pharmacophore_triangular_area,TLCD5 (219902),0.9620453941232907,0.9639994626126794,0.0019540684893887272,299.67364136388875,1.1102230246251565e-16,1.1445598192011924e-16,True
pharmacophore_triangular_area,ETV1 (2115),0.9620453941232907,0.9659711019163701,0.003925707793079436,636.9243186283965,1.1102230246251565e-16,1.1445598192011924e-16,True
pharmacophore_triangular_area,POMGNT1 (55624),0.9620453941232907,0.9661838338050094,0.004138439681718675,675.6627984089247,1.1102230246251565e-16,1.1445598192011924e-16,True
num_heavy_atoms,STX2 (2054),0.9620453941232907,0.9634102043652637,0.0013648102419729913,205.93493937909176,1.1102230246251565e-16,1.1445598192011924e-16,True
num_heavy_atoms,PHC2 (1912),0.9620453941232907,0.9665439773866092,0.004498583263318534,742.3679283035992,1.1102230246251565e-16,1.1445598192011924e-16,True
num_heavy_atoms,CD99L2 (83692),0.9620453941232907,0.9653074378705625,0.0032620437472717922,519.1240549341194,1.1102230246251565e-16,1.1445598192011924e-16,True
num_heavy_atoms,TFE3 (7030),0.9620453941232907,0.9651262614375767,0.0030808673142860288,487.7443355184484,1.1102230246251565e-16,1.1445598192011924e-16,True
num_heavy_atoms,AGPAT1 (10554),0.9620453941232907,0.9647632637931778,0.002717869669887074,425.844163300841,1.1102230246251565e-16,1.1445598192011924e-16,True
num_heavy_atoms,TNS2 (23371),0.9620453941232907,0.9656032862274042,0.0035578921041135025,571.0755520621951,1.1102230246251565e-16,1.1445598192011924e-16,True
num_heavy_atoms,BACE1 (23621),0.9620453941232907,0.965094151285553,0.0030487571622622722,482.2168465390454,1.1102230246251565e-16,1.1445598192011924e-16,True
num_heavy_atoms,HABP4 (22927),0.9620453941232907,0.9648634695191625,0.0028180753958717553,442.8039435792711,1.1102230246251565e-16,1.1445598192011924e-16,True
num_heavy_atoms,VKORC1 (79001),0.9620453941232907,0.965519775444642,0.0034743813213512498,556.3206018099756,1.1102230246251565e-16,1.1445598192011924e-16,True
num_heavy_atoms,MACF1 (23499),0.9620453941232907,0.9666357802094645,0.004590386086173792,759.6018051935645,1.1102230246251565e-16,1.1445598192011924e-16,True
num_heavy_atoms,CEP170 (9859),0.9620453941232907,0.9650781745960764,0.0030327804727856567,479.47038267845727,1.1102230246251565e-16,1.1445598192011924e-16,True
num_heavy_atoms,C5orf24 (134553),0.9620453941232907,0.9652457286747556,0.003200334551464845,508.39929553645123,1.1102230246251565e-16,1.1445598192011924e-16,True
num_heavy_atoms,P3H1 (64175),0.9620453941232907,0.9668515643733819,0.004806170250091224,800.4862205155175,1.1102230246251565e-16,1.1445598192011924e-16,True
num_heavy_atoms,DAPP1 (27071),0.9620453941232907,0.9645447028007387,0.0024993086774479645,389.18537702957815,1.1102230246251565e-16,1.1445598192011924e-16,True
num_heavy_atoms,CALU (813),0.9620453941232907,0.9646275851569391,0.002582191033648429,403.03374140625493,1.1102230246251565e-16,1.1445598192011924e-16,True
num_heavy_atoms,DYNLRB1 (83658),0.9620453941232907,0.9649475031314301,0.002902109008139364,457.1013555471926,1.1102230246251565e-16,1.1445598192011924e-16,True
num_heavy_atoms,SMPD1 (6609),0.9620453941232907,0.9664335183161102,0.004388124192819531,721.7567184047188,1.1102230246251565e-16,1.1445598192011924e-16,True
num_heavy_atoms,TLCD5 (219902),0.9620453941232907,0.9663023713085983,0.004256977185307598,697.4606805516813,1.1102230246251565e-16,1.1445598192011924e-16,True
num_heavy_atoms,ETV1 (2115),0.9620453941232907,0.96515352744308,0.003108133319789319,492.445943575116,1.1102230246251565e-16,1.1445598192011924e-16,True
num_heavy_atoms,POMGNT1 (55624),0.9620453941232907,0.9670450007492369,0.004999606625946229,837.5915281263415,1.1102230246251565e-16,1.1445598192011924e-16,True
ligand_efficiency,STX2 (2054),0.9620453941232907,0.9650807690073582,0.0030353748840674655,479.91620257810587,1.1102230246251565e-16,1.1445598192011924e-16,True
ligand_efficiency,PHC2 (1912),0.9620453941232907,0.9648338156976358,0.0027884215743451124,437.774976653467,1.1102230246251565e-16,1.1445598192011924e-16,True
ligand_efficiency,CD99L2 (83692),0.9620453941232907,0.9626423428742111,0.000596948750920423,88.22164737831444,1.1102230246251565e-16,1.1445598192011924e-16,True
ligand_efficiency,TFE3 (7030),0.9620453941232907,0.9651247129140295,0.00307931879073875,487.47753679446504,1.1102230246251565e-16,1.1445598192011924e-16,True
ligand_efficiency,AGPAT1 (10554),0.9620453941232907,0.9660397010286115,0.003994306905320766,649.3632003315039,1.1102230246251565e-16,1.1445598192011924e-16,True
ligand_efficiency,TNS2 (23371),0.9620453941232907,0.9658000588993592,0.0037546647760684504,606.1268985134337,1.1102230246251565e-16,1.1445598192011924e-16,True
ligand_efficiency,BACE1 (23621),0.9620453941232907,0.967147213534792,0.0051018194115013404,857.3746096310158,1.1102230246251565e-16,1.1445598192011924e-16,True
ligand_efficiency,HABP4 (22927),0.9620453941232907,0.9637263252446143,0.0016809311213236144,255.84451488333147,1.1102230246251565e-16,1.1445598192011924e-16,True
ligand_efficiency,VKORC1 (79001),0.9620453941232907,0.9645493475267947,0.0025039534035039557,389.9597264449301,1.1102230246251565e-16,1.1445598192011924e-16,True
ligand_efficiency,MACF1 (23499),0.9620453941232907,0.9646435531301922,0.0025981590069015237,405.7092029050099,1.1102230246251565e-16,1.1445598192011924e-16,True
ligand_efficiency,CEP170 (9859),0.9620453941232907,0.967180215825367,0.005134821702076242,863.7884535229377,1.1102230246251565e-16,1.1445598192011924e-16,True
ligand_efficiency,C5orf24 (134553),0.9620453941232907,0.9629010058839492,0.0008556117606585145,127.33047467051641,1.1102230246251565e-16,1.1445598192011924e-16,True
ligand_efficiency,P3H1 (64175),0.9620453941232907,0.9649207359532158,0.0028753418299251043,452.53977454728727,1.1102230246251565e-16,1.1445598192011924e-16,True
ligand_efficiency,DAPP1 (27071),0.9620453941232907,0.9649207199655192,0.0028753258422284933,452.5370520529446,1.1102230246251565e-16,1.1445598192011924e-16,True
ligand_efficiency,CALU (813),0.9620453941232907,0.966368854074378,0.004323459951087294,709.7534661097383,1.1102230246251565e-16,1.1445598192011924e-16,True
ligand_efficiency,DYNLRB1 (83658),0.9620453941232907,0.9638468805542971,0.001801486431006416,275.1078396021703,1.1102230246251565e-16,1.1445598192011924e-16,True
ligand_efficiency,SMPD1 (6609),0.9620453941232907,0.9643256297646207,0.002280235641329953,352.89147061936126,1.1102230246251565e-16,1.1445598192011924e-16,True
ligand_efficiency,TLCD5 (219902),0.9620453941232907,0.9663710996485407,0.004325705525250023,710.1695254768837,1.1102230246251565e-16,1.1445598192011924e-16,True
ligand_efficiency,ETV1 (2115),0.9620453941232907,0.9653542699396407,0.0033088758163499765,527.2887409282907,1.1102230246251565e-16,1.1445598192011924e-16,True
ligand_efficiency,POMGNT1 (55624),0.9620453941232907,0.9653474997156101,0.00330210559231936,526.1070579489323,1.1102230246251565e-16,1.1445598192011924e-16,True
hbond_max_distance,STX2 (2054),0.9620453941232907,0.9654410913552582,0.0033956972319675316,542.4836938693388,1.1102230246251565e-16,1.1445598192011924e-16,True
hbond_max_distance,PHC2 (1912),0.9620453941232907,0.965135897185857,0.0030905030625663077,489.40503357817954,1.1102230246251565e-16,1.1445598192011924e-16,True
hbond_max_distance,CD99L2 (83692),0.9620453941232907,0.9647857667085175,0.002740372585226747,429.64436901985334,1.1102230246251565e-16,1.1445598192011924e-16,True
hbond_max_distance,TFE3 (7030),0.9620453941232907,0.9656612942307632,0.0036159001074724806,581.3668292425812,1.1102230246251565e-16,1.1445598192011924e-16,True
hbond_max_distance,AGPAT1 (10554),0.9620453941232907,0.9660063729051651,0.0039609787818744024,643.3136362212813,1.1102230246251565e-16,1.1445598192011924e-16,True
hbond_max_distance,TNS2 (23371),0.9620453941232907,0.9671516918291965,0.00510629770590576,858.2441898594831,1.1102230246251565e-16,1.1445598192011924e-16,True
