job_id,protein,ligand,ligand_volume,ligand_surface_area,ligand_max_dimension,ligand_radius_gyration,ligand_asphericity,ligand_eccentricity,ligand_planarity,pca_variance_pc1,pca_variance_pc2,pca_variance_pc3,pca_axis1_x,pca_axis1_y,pca_axis1_z,shape_complementarity,buried_surface_area,ligand_centroid_x,ligand_centroid_y,ligand_centroid_z,ligand_num_atoms
EGFR_afatinib,EGFR,afatinib,205.7337276556666,225.57250354511729,12.320525678720044,4.533324099340405,0.29964717913169303,0.9212211699829823,0.9212211699829871,0.5330981194211254,0.4249050344466086,0.0419968461322661,0.2324774824146227,-0.6326307211399347,0.7387371595094735,9.61111111111111,98.5203456165759,25.207749999999997,2.7360277777777777,50.535361111111115,36
EGFR_azd3759,EGFR,azd3759,147.63522906966654,181.90796448850364,11.719003626588737,4.0955695870567554,0.33798455051050547,0.914133764215057,0.9141337642149777,0.5586563670069989,0.39337391366077396,0.047969719332226934,0.7164253406254562,-0.6003379904937244,0.355427951179498,10.636363636363637,49.26017280828795,24.272484848484844,2.260393939393939,52.26939393939393,33
EGFR_gefitinib,EGFR,gefitinib,147.26499196966677,176.9430925309432,12.813896909215401,4.1719740823908085,0.4572781337099412,0.8940545611092243,0.8940545611091713,0.6381854224732744,0.2942017428490657,0.06761283467766,0.9213382421306828,-0.22790713057432638,0.3149510809965903,10.6875,73.89025921243191,23.5989375,0.98065625,52.46309375,32
EGFR_lapatinib,EGFR,lapatinib,193.40720521666643,240.84415413251426,16.626149945191763,5.344399232351743,0.6668929979898027,0.9610944057408356,0.9610944057408377,0.7779286653265415,0.19180555765769244,0.03026577701576604,0.560774285618107,0.7600358637533137,-0.32844738756497394,10.285714285714286,98.5203456165759,24.964285714285715,3.2948571428571425,51.04192857142857,42
EGFR_osimertinib,EGFR,osimertinib,167.32126356466645,223.502848424381,17.336863499491482,5.38263016835237,0.8051532722055758,0.9635771480867533,0.963577148086737,0.8701021814703727,0.09820621562452486,0.03169160290510247,0.6649158938223767,0.6148895377016631,-0.42402560131131795,9.538461538461538,73.89025921243191,26.55217948717949,4.558000000000001,50.23605128205128,39
EGFR_sapitinib,EGFR,sapitinib,146.25881824083314,196.76899719194085,12.365593151968085,4.4176789467699775,0.31553529006800346,0.9439519979855744,0.943951997985535,0.5436901933786555,0.42583705756761275,0.030472749053731787,0.2290569814846218,0.802207197997024,-0.5513587858327073,10.142857142857142,49.26017280828795,24.7152,2.513457142857143,51.8216,35
